playerID,yearID,teamID,inseason,manager_G,manager_W,manager_L,teamRank,plyrMgr,Half
sciosmi01,2009,LAA,1,162,97,65,1,N,
torrejo01,2009,LAN,1,162,95,67,1,N,
machake01,2009,MIL,1,162,80,82,3,N,
gardero01,2009,MIN,1,163,87,76,1,N,
girarjo01,2009,NYA,1,162,103,59,1,N,
manueje01,2009,NYN,1,162,70,92,4,N,
gerenbo01,2009,OAK,1,162,75,87,4,N,
manuech01,2009,PHI,1,162,93,69,1,N,
russejo02,2009,PIT,1,161,62,99,6,N,
blackbu02,2009,SDN,1,162,75,87,4,N,
wakamdo01,2009,SEA,1,162,85,77,3,N,
bochybr01,2009,SFN,1,162,88,74,3,N,
larusto01,2009,SLN,1,162,91,71,1,N,
maddojo99,2009,TBA,1,162,84,78,3,N,
washiro01,2009,TEX,1,162,87,75,2,N,
gastoci01,2009,TOR,1,160,74,86,4,N,
buttebr99,2009,TOR,2,2,1,1,4,N,
actama99,2009,WAS,1,87,26,61,5,N,
rigglji99,2009,WAS,2,75,33,42,5,N,
hinchaj01,2010,ARI,1,79,31,48,5,N,
gibsoki01,2010,ARI,2,83,34,49,5,N,
coxbo01,2010,ATL,1,161,90,71,2,N,
cadahch99,2010,ATL,2,1,1,0,2,N,
trembda99,2010,BAL,1,54,15,39,5,N,
samueju01,2010,BAL,2,51,17,34,5,N,
showabu99,2010,BAL,3,57,34,23,5,N,
francte01,2010,BOS,1,162,89,73,3,N,
guilloz01,2010,CHA,1,162,88,74,2,N,
pinielo01,2010,CHN,1,121,50,71,5,N,
trammal01,2010,CHN,2,4,1,3,5,N,
quademi99,2010,CHN,3,37,24,13,5,N,
bakerdu01,2010,CIN,1,160,89,71,1,N,
speiech01,2010,CIN,2,2,2,0,1,N,
actama99,2010,CLE,1,162,69,93,4,N,
tracyji01,2010,COL,1,162,83,79,3,N,
leylaji99,2010,DET,1,161,81,80,3,N,
mcclell01,2010,DET,2,1,0,1,3,N,
gonzafr99,2010,FLO,1,70,34,36,3,N,
rodried02,2010,FLO,2,92,46,46,3,N,
millsbr01,2010,HOU,1,162,76,86,4,N,
hillmtr99,2010,KCA,1,35,12,23,5,N,
yostne01,2010,KCA,2,127,55,72,5,N,
sciosmi01,2010,LAA,1,162,80,82,3,N,
torrejo01,2010,LAN,1,161,79,82,4,N,
mattido01,2010,LAN,2,1,1,0,4,N,
machake01,2010,MIL,1,162,77,85,3,N,
gardero01,2010,MIN,1,162,94,68,1,N,
girarjo01,2010,NYA,1,162,95,67,2,N,
manueje01,2010,NYN,1,162,79,83,4,N,
gerenbo01,2010,OAK,1,162,81,81,2,N,
manuech01,2010,PHI,1,161,97,64,1,N,
mackape01,2010,PHI,2,1,0,1,1,N,
russejo02,2010,PIT,1,162,57,105,6,N,
blackbu02,2010,SDN,1,161,89,72,2,N,
simmote01,2010,SDN,2,1,1,0,2,N,
wakamdo01,2010,SEA,1,112,42,70,4,N,
brownda99,2010,SEA,2,50,19,31,4,N,
bochybr01,2010,SFN,1,162,92,70,1,N,
larusto01,2010,SLN,1,160,85,75,2,N,
pettijo01,2010,SLN,2,2,1,1,2,N,
maddojo99,2010,TBA,1,162,96,66,1,N,
washiro01,2010,TEX,1,162,90,72,1,N,
gastoci01,2010,TOR,1,162,85,77,4,N,
rigglji99,2010,WAS,1,162,69,93,5,N,
gibsoki01,2011,ARI,1,162,94,68,1,N,
gonzafr99,2011,ATL,1,162,89,73,2,N,
showabu99,2011,BAL,1,161,69,92,5,N,
russejo02,2011,BAL,2,1,0,1,5,N,
francte01,2011,BOS,1,162,90,72,3,N,
guilloz01,2011,CHA,1,158,78,80,3,N,
corajo01,2011,CHA,2,2,0,2,3,N,
coopedo01,2011,CHA,3,2,1,1,3,N,
quademi99,2011,CHN,1,162,71,91,5,N,
bakerdu01,2011,CIN,1,162,79,83,3,N,
actama99,2011,CLE,1,162,80,82,2,N,
tracyji01,2011,COL,1,162,73,89,4,N,
leylaji99,2011,DET,1,162,95,67,1,N,
rodried02,2011,FLO,1,71,32,39,5,N,
hydebr99,2011,FLO,2,1,0,1,5,N,
mckeoja99,2011,FLO,3,90,40,50,5,N,
millsbr01,2011,HOU,1,162,56,106,6,N,
yostne01,2011,KCA,1,162,71,91,4,N,
sciosmi01,2011,LAA,1,162,86,76,2,N,
mattido01,2011,LAN,1,161,82,79,3,N,
roeniro01,2011,MIL,1,162,96,66,1,N,
gardero01,2011,MIN,1,162,63,99,5,N,
girarjo01,2011,NYA,1,162,97,65,1,N,
collite99,2011,NYN,1,162,77,85,4,N,
gerenbo01,2011,OAK,1,63,27,36,3,N,
melvibo01,2011,OAK,2,99,47,52,3,N,
manuech01,2011,PHI,1,162,102,60,1,N,
hurdlcl01,2011,PIT,1,162,72,90,4,N,
blackbu02,2011,SDN,1,162,71,91,5,N,
wedgeer01,2011,SEA,1,162,67,95,4,N,
bochybr01,2011,SFN,1,162,86,76,2,N,
larusto01,2011,SLN,1,156,88,68,2,N,
pettijo01,2011,SLN,2,6,2,4,2,N,
maddojo99,2011,TBA,1,162,91,71,2,N,
washiro01,2011,TEX,1,162,96,66,1,N,
farrejo03,2011,TOR,1,152,78,74,4,N,
wakamdo01,2011,TOR,2,10,3,7,4,N,
rigglji99,2011,WAS,1,75,38,37,3,N,
mclarjo99,2011,WAS,2,3,2,1,3,N,
johnsda02,2011,WAS,3,83,40,43,3,N,
gibsoki01,2012,ARI,1,162,81,81,3,N,
gonzafr99,2012,ATL,1,162,94,68,2,N,
showabu99,2012,BAL,1,162,93,69,2,N,
valenbo02,2012,BOS,1,162,69,93,5,N,
venturo01,2012,CHA,1,162,85,77,2,N,
sveumda01,2012,CHN,1,162,61,101,5,N,
bakerdu01,2012,CIN,1,151,90,61,1,N,
speiech01,2012,CIN,2,11,7,4,1,N,
actama99,2012,CLE,1,156,65,91,4,N,
alomasa02,2012,CLE,2,6,3,3,4,N,
tracyji01,2012,COL,1,162,64,98,5,N,
leylaji99,2012,DET,1,162,88,74,1,N,
millsbr01,2012,HOU,1,121,39,82,6,N,
defrato99,2012,HOU,2,41,16,25,6,N,
yostne01,2012,KCA,1,162,72,90,3,N,
sciosmi01,2012,LAA,1,162,89,73,3,N,
mattido01,2012,LAN,1,160,84,76,2,N,
hillmtr99,2012,LAN,2,2,2,0,2,N,
guilloz01,2012,MIA,1,162,69,93,5,N,
roeniro01,2012,MIL,1,162,83,79,3,N,
gardero01,2012,MIN,1,162,66,96,5,N,
girarjo01,2012,NYA,1,162,95,67,1,N,
collite99,2012,NYN,1,162,74,88,4,N,
melvibo01,2012,OAK,1,162,94,68,1,N,
manuech01,2012,PHI,1,162,81,81,3,N,
hurdlcl01,2012,PIT,1,162,79,83,4,N,
blackbu02,2012,SDN,1,162,76,86,4,N,
wedgeer01,2012,SEA,1,162,75,87,4,N,
bochybr01,2012,SFN,1,162,94,68,1,N,
mathemi01,2012,SLN,1,162,88,74,2,N,
maddojo99,2012,TBA,1,162,90,72,3,N,
washiro01,2012,TEX,1,162,93,69,2,N,
farrejo03,2012,TOR,1,162,73,89,4,N,
johnsda02,2012,WAS,1,162,98,64,1,N,
gibsoki01,2013,ARI,1,161,81,80,2,N,
trammal01,2013,ARI,2,1,0,1,2,N,
gonzafr99,2013,ATL,1,162,96,66,1,N,
showabu99,2013,BAL,1,162,85,77,4,N,
farrejo03,2013,BOS,1,162,97,65,1,N,
venturo01,2013,CHA,1,160,63,97,5,N,
parenma01,2013,CHA,2,1,0,1,5,N,
coopedo01,2013,CHA,3,1,0,1,5,N,
sveumda01,2013,CHN,1,162,66,96,5,N,
bakerdu01,2013,CIN,1,162,90,72,3,N,
francte01,2013,CLE,1,162,92,70,2,N,
weisswa01,2013,COL,1,162,74,88,5,N,
leylaji99,2013,DET,1,162,93,69,1,N,
portebo03,2013,HOU,1,162,51,111,5,N,
yostne01,2013,KCA,1,162,86,76,3,N,
sciosmi01,2013,LAA,1,162,78,84,3,N,
mattido01,2013,LAN,1,161,92,69,1,N,
hillmtr99,2013,LAN,2,1,0,1,1,N,
redmomi01,2013,MIA,1,162,62,100,5,N,
roeniro01,2013,MIL,1,162,74,88,4,N,
gardero01,2013,MIN,1,162,66,96,4,N,
girarjo01,2013,NYA,1,162,85,77,3,N,
collite99,2013,NYN,1,162,74,88,3,N,
melvibo01,2013,OAK,1,162,96,66,1,N,
manuech01,2013,PHI,1,120,53,67,4,N,
sandbry01,2013,PHI,2,42,20,22,4,N,
hurdlcl01,2013,PIT,1,162,94,68,2,N,
blackbu02,2013,SDN,1,162,76,86,4,N,
wedgeer01,2013,SEA,1,134,58,76,4,N,
thompro01,2013,SEA,2,28,13,15,4,N,
bochybr01,2013,SFN,1,162,76,86,3,N,
mathemi01,2013,SLN,1,162,97,65,1,N,
maddojo99,2013,TBA,1,163,92,71,2,N,
washiro01,2013,TEX,1,163,91,72,2,N,
gibbojo02,2013,TOR,1,162,74,88,5,N,
johnsda02,2013,WAS,1,162,86,76,2,N,
gibsoki01,2014,ARI,1,159,63,96,5,N,
trammal01,2014,ARI,2,3,1,2,5,N,
gonzafr99,2014,ATL,1,162,79,83,3,N,
showabu99,2014,BAL,1,162,96,66,1,N,
farrejo03,2014,BOS,1,162,71,91,5,N,
venturo01,2014,CHA,1,162,73,89,4,N,
renteri01,2014,CHN,1,162,73,89,5,N,
pricebr99,2014,CIN,1,162,76,86,4,N,
francte01,2014,CLE,1,162,85,77,3,N,
weisswa01,2014,COL,1,162,66,96,4,N,
ausmubr01,2014,DET,1,162,90,72,1,N,
portebo03,2014,HOU,1,138,59,79,4,N,
lawleto01,2014,HOU,2,24,11,13,4,N,
yostne01,2014,KCA,1,162,89,73,2,N,
sciosmi01,2014,LAA,1,159,95,64,1,N,
ebeldi99,2014,LAA,2,3,3,0,1,N,
mattido01,2014,LAN,1,162,94,68,1,N,
redmomi01,2014,MIA,1,162,77,85,4,N,
roeniro01,2014,MIL,1,162,82,80,3,N,
gardero01,2014,MIN,1,160,68,92,5,N,
steinte01,2014,MIN,2,2,2,0,5,N,
girarjo01,2014,NYA,1,162,84,78,2,N,
collite99,2014,NYN,1,162,79,83,2,N,
melvibo01,2014,OAK,1,162,88,74,2,N,
sandbry01,2014,PHI,1,162,73,89,5,N,
hurdlcl01,2014,PIT,1,162,88,74,2,N,
blackbu02,2014,SDN,1,162,77,85,3,N,
mcclell01,2014,SEA,1,162,87,75,3,N,
bochybr01,2014,SFN,1,162,88,74,2,N,
mathemi01,2014,SLN,1,162,90,72,1,N,
maddojo99,2014,TBA,1,162,77,85,4,N,
washiro01,2014,TEX,1,140,53,87,5,N,
bogarti01,2014,TEX,2,22,14,8,5,N,
gibbojo02,2014,TOR,1,162,83,79,3,N,
willima04,2014,WAS,1,162,96,66,1,N,
halech01,2015,ARI,1,162,79,83,3,N,
gonzafr99,2015,ATL,1,162,67,95,4,N,
showabu99,2015,BAL,1,162,81,81,3,N,
farrejo03,2015,BOS,1,113,50,63,5,N,
lovulto01,2015,BOS,2,49,28,21,5,N,
venturo01,2015,CHA,1,162,76,86,4,N,
maddojo99,2015,CHN,1,162,97,65,3,N,
pricebr99,2015,CIN,1,162,64,98,5,N,
francte01,2015,CLE,1,161,81,80,3,N,
weisswa01,2015,COL,1,158,66,92,5,N,
runneto01,2015,COL,2,4,2,2,5,N,
ausmubr01,2015,DET,1,161,74,87,5,N,
hinchaj01,2015,HOU,1,162,86,76,2,N,
yostne01,2015,KCA,1,162,95,67,1,N,
sciosmi01,2015,LAA,1,162,85,77,3,N,
mattido01,2015,LAN,1,162,92,70,1,N,
redmomi01,2015,MIA,1,38,16,22,3,N,
jennida99,2015,MIA,2,124,55,69,3,N,
roeniro01,2015,MIL,1,25,7,18,4,N,
counscr01,2015,MIL,2,137,61,76,4,N,
molitpa01,2015,MIN,1,162,83,79,2,N,
girarjo01,2015,NYA,1,162,87,75,2,N,
collite99,2015,NYN,1,162,90,72,1,N,
melvibo01,2015,OAK,1,162,68,94,5,N,
sandbry01,2015,PHI,1,74,26,48,5,N,
mackape01,2015,PHI,2,88,37,51,5,N,
hurdlcl01,2015,PIT,1,162,98,64,2,N,
blackbu02,2015,SDN,1,65,32,33,4,N,
roberda07,2015,SDN,2,1,0,1,4,N,
murphpa99,2015,SDN,3,96,42,54,4,N,
mcclell01,2015,SEA,1,159,75,84,4,N,
jewettr99,2015,SEA,2,3,1,2,4,N,
bochybr01,2015,SFN,1,162,84,78,2,N,
mathemi01,2015,SLN,1,162,100,62,1,N,
cashke01,2015,TBA,1,162,80,82,4,N,
banisje01,2015,TEX,1,162,88,74,1,N,
gibbojo02,2015,TOR,1,161,92,69,1,N,
halede99,2015,TOR,2,1,1,0,1,N,
willima04,2015,WAS,1,162,83,79,2,N,
halech01,2016,ARI,1,162,69,93,4,N,
gonzafr99,2016,ATL,1,37,9,28,5,N,
snitkbr99,2016,ATL,2,124,59,65,5,N,
showabu99,2016,BAL,1,162,89,73,2,N,
farrejo03,2016,BOS,1,162,93,69,1,N,
venturo01,2016,CHA,1,162,78,84,4,N,
maddojo99,2016,CHN,1,162,103,58,1,N,
pricebr99,2016,CIN,1,162,68,94,5,N,
francte01,2016,CLE,1,161,94,67,1,N,
weisswa01,2016,COL,1,162,75,87,3,N,
ausmubr01,2016,DET,1,160,85,75,2,N,
lamonge01,2016,DET,2,1,1,0,2,N,
hinchaj01,2016,HOU,1,162,84,78,3,N,
yostne01,2016,KCA,1,162,81,81,3,N,
sciosmi01,2016,LAA,1,162,74,88,4,N,
roberda07,2016,LAN,1,162,91,71,1,N,
mattido01,2016,MIA,1,161,79,82,3,N,
counscr01,2016,MIL,1,162,73,89,4,N,
molitpa01,2016,MIN,1,162,59,103,5,N,
girarjo01,2016,NYA,1,162,84,78,4,N,
collite99,2016,NYN,1,161,87,74,2,N,
scottdi03,2016,NYN,2,1,0,1,2,N,
melvibo01,2016,OAK,1,162,69,93,5,N,
mackape01,2016,PHI,1,162,71,91,4,N,
hurdlcl01,2016,PIT,1,162,78,83,3,N,
greenan01,2016,SDN,1,162,68,94,5,N,
servasc01,2016,SEA,1,162,86,76,2,N,
bochybr01,2016,SFN,1,161,86,75,2,N,
wotusro01,2016,SFN,2,1,1,0,2,N,
mathemi01,2016,SLN,1,162,86,76,2,N,
cashke01,2016,TBA,1,162,68,94,5,N,
banisje01,2016,TEX,1,162,95,67,1,N,
gibbojo02,2016,TOR,1,159,87,72,3,N,
halede99,2016,TOR,2,3,2,1,3,N,
bakerdu01,2016,WAS,1,161,94,67,1,N,
speiech01,2016,WAS,2,1,1,0,1,N,
lovulto01,2017,ARI,1,162,93,69,2,N,
snitkbr99,2017,ATL,1,162,72,90,3,N,
showabu99,2017,BAL,1,162,75,87,5,N,
farrejo03,2017,BOS,1,162,93,69,1,N,
renteri01,2017,CHA,1,162,67,95,4,N,
maddojo99,2017,CHN,1,162,92,70,1,N,
pricebr99,2017,CIN,1,162,68,94,5,N,
francte01,2017,CLE,1,154,98,56,1,N,
millsbr01,2017,CLE,2,8,4,4,1,N,
blackbu02,2017,COL,1,161,87,74,3,N,
redmomi01,2017,COL,2,1,0,1,3,N,
ausmubr01,2017,DET,1,162,64,98,5,N,
hinchaj01,2017,HOU,1,162,101,61,1,N,
yostne01,2017,KCA,1,162,80,82,3,N,
sciosmi01,2017,LAA,1,162,80,82,2,N,
roberda07,2017,LAN,1,162,104,58,1,N,
mattido01,2017,MIA,1,162,77,85,2,N,
counscr01,2017,MIL,1,162,86,76,2,N,
molitpa01,2017,MIN,1,162,85,77,2,N,
girarjo01,2017,NYA,1,162,91,71,2,N,
collite99,2017,NYN,1,162,70,92,4,N,
melvibo01,2017,OAK,1,162,75,87,5,N,
mackape01,2017,PHI,1,162,66,96,5,N,
hurdlcl01,2017,PIT,1,162,75,87,4,N,
greenan01,2017,SDN,1,162,71,91,4,N,
servasc01,2017,SEA,1,162,78,84,4,N,
bochybr01,2017,SFN,1,160,63,97,5,N,
wotusro01,2017,SFN,2,2,1,1,5,N,
mathemi01,2017,SLN,1,162,83,79,3,N,
cashke01,2017,TBA,1,162,80,82,3,N,
banisje01,2017,TEX,1,162,78,84,3,N,
gibbojo02,2017,TOR,1,162,76,86,4,N,
bakerdu01,2017,WAS,1,160,95,65,1,N,
speiech01,2017,WAS,2,2,2,0,1,N,
lovulto01,2018,ARI,1,161,82,79,3,N,
narroje01,2018,ARI,2,1,0,1,3,N,
snitkbr99,2018,ATL,1,162,90,72,1,N,
showabu99,2018,BAL,1,162,47,115,5,N,
coraal01,2018,BOS,1,162,108,54,1,N,
renteri01,2018,CHA,1,158,60,98,4,N,
mcewijo01,2018,CHA,2,4,2,2,4,N,
maddojo99,2018,CHN,1,163,95,68,2,N,
pricebr99,2018,CIN,1,18,3,15,5,N,
rigglji99,2018,CIN,2,144,64,80,5,N,
francte01,2018,CLE,1,162,91,71,1,N,
blackbu02,2018,COL,1,163,91,72,2,N,
gardero01,2018,DET,1,162,64,98,3,N,
hinchaj01,2018,HOU,1,162,103,59,1,N,
yostne01,2018,KCA,1,162,58,104,5,N,
sciosmi01,2018,LAA,1,162,80,82,4,N,
roberda07,2018,LAN,1,163,92,71,1,N,
mattido01,2018,MIA,1,161,63,98,5,N,
counscr01,2018,MIL,1,163,96,67,1,N,
molitpa01,2018,MIN,1,162,78,84,2,N,
booneaa01,2018,NYA,1,161,100,61,2,N,
bardjo01,2018,NYA,2,1,0,1,2,N,
callami01,2018,NYN,1,162,77,85,4,N,
melvibo01,2018,OAK,1,162,97,65,2,N,
kaplega01,2018,PHI,1,162,80,82,3,N,
hurdlcl01,2018,PIT,1,161,82,79,4,N,
greenan01,2018,SDN,1,162,66,96,5,N,
servasc01,2018,SEA,1,162,89,73,3,N,
bochybr01,2018,SFN,1,162,73,89,4,N,
mathemi01,2018,SLN,1,93,47,46,3,N,
shildmi99,2018,SLN,2,69,41,28,3,N,
cashke01,2018,TBA,1,162,90,72,3,N,
banisje01,2018,TEX,1,152,64,88,5,N,
wakamdo01,2018,TEX,2,10,3,7,5,N,
gibbojo02,2018,TOR,1,162,73,89,4,N,
martida01,2018,WAS,1,162,82,80,2,N,
lovulto01,2019,ARI,1,162,85,77,2,N,
snitkbr99,2019,ATL,1,162,97,65,1,N,
hydebr99,2019,BAL,1,162,54,108,5,N,
coraal01,2019,BOS,1,162,84,78,3,N,
renteri01,2019,CHA,1,161,72,89,3,N,
maddojo99,2019,CHN,1,162,84,78,3,N,
bellda01,2019,CIN,1,155,70,85,4,N,
benavfr01,2019,CIN,2,7,5,2,4,N,
francte01,2019,CLE,1,162,93,69,2,N,
blackbu02,2019,COL,1,162,71,91,4,N,
gardero01,2019,DET,1,161,47,114,5,N,
hinchaj01,2019,HOU,1,162,107,55,1,N,
yostne01,2019,KCA,1,162,59,103,4,N,
ausmubr01,2019,LAA,1,162,72,90,4,N,
roberda07,2019,LAN,1,162,106,56,1,N,
mattido01,2019,MIA,1,162,57,105,5,N,
counscr01,2019,MIL,1,162,89,73,2,N,
baldero01,2019,MIN,1,162,101,61,1,N,
booneaa01,2019,NYA,1,162,103,59,1,N,
callami01,2019,NYN,1,162,86,76,3,N,
melvibo01,2019,OAK,1,162,97,65,2,N,
kaplega01,2019,PHI,1,162,81,81,4,N,
hurdlcl01,2019,PIT,1,159,68,91,5,N,
princto01,2019,PIT,2,3,1,2,5,N,
greenan01,2019,SDN,1,154,69,85,5,N,
barajro01,2019,SDN,2,8,1,7,5,N,
servasc01,2019,SEA,1,162,68,94,5,N,
bochybr01,2019,SFN,1,162,77,85,3,N,
shildmi99,2019,SLN,1,162,91,71,1,N,
cashke01,2019,TBA,1,162,96,66,2,N,
woodwch01,2019,TEX,1,162,78,84,3,N,
montoch01,2019,TOR,1,162,67,95,4,N,
martida01,2019,WAS,1,162,93,69,2,N,
lovulto01,2020,ARI,1,60,25,35,5,N,
snitkbr99,2020,ATL,1,60,35,25,1,N,
hydebr99,2020,BAL,1,60,25,35,4,N,
roeniro01,2020,BOS,1,60,24,36,5,N,
renteri01,2020,CHA,1,60,35,25,3,N,
rossda01,2020,CHN,1,60,34,26,1,N,
bellda01,2020,CIN,1,59,31,28,3,N,
benavfr01,2020,CIN,2,1,0,1,3,N,
francte01,2020,CLE,1,53,30,23,2,N,
alomasa02,2020,CLE,2,7,5,2,2,N,
blackbu02,2020,COL,1,60,26,34,4,N,
gardero01,2020,DET,1,48,20,28,5,N,
mcclell01,2020,DET,2,10,3,7,5,N,
bakerdu01,2020,HOU,1,60,29,31,2,N,
mathemi01,2020,KCA,1,60,26,34,4,N,
maddojo99,2020,LAA,1,60,26,34,4,N,
roberda07,2020,LAN,1,60,43,17,1,N,
mattido01,2020,MIA,1,60,31,29,2,N,
counscr01,2020,MIL,1,60,29,31,4,N,
baldero01,2020,MIN,1,60,36,24,1,N,
booneaa01,2020,NYA,1,60,33,27,2,N,
rojaslu99,2020,NYN,1,60,26,34,4,N,
melvibo01,2020,OAK,1,60,36,24,1,N,
girarjo01,2020,PHI,1,60,28,32,3,N,
sheltde99,2020,PIT,1,60,19,41,5,N,
tinglja99,2020,SDN,1,60,37,23,2,N,
servasc01,2020,SEA,1,60,27,33,3,N,
kaplega01,2020,SFN,1,60,29,31,3,N,
shildmi99,2020,SLN,1,58,30,28,2,N,
cashke01,2020,TBA,1,60,40,20,1,N,
woodwch01,2020,TEX,1,60,22,38,5,N,
montoch01,2020,TOR,1,60,32,28,3,N,
martida01,2020,WAS,1,60,26,34,5,N,
lovulto01,2021,ARI,1,162,52,110,5,N,
snitkbr99,2021,ATL,1,161,88,73,1,N,
hydebr99,2021,BAL,1,162,52,110,5,N,
coraal01,2021,BOS,1,162,92,70,2,N,
larusto01,2021,CHA,1,160,92,68,1,N,
cairomi01,2021,CHA,2,2,1,1,1,N,
rossda01,2021,CHN,1,154,66,88,4,N,
greenan01,2021,CHN,2,8,5,3,4,N,
bellda01,2021,CIN,1,162,83,79,3,N,
francte01,2021,CLE,1,97,49,48,2,N,
halede99,2021,CLE,2,65,31,34,2,N,
blackbu02,2021,COL,1,161,74,87,4,N,
hinchaj01,2021,DET,1,162,77,85,3,N,
bakerdu01,2021,HOU,1,162,95,67,1,N,
mathemi01,2021,KCA,1,162,74,88,4,N,
maddojo99,2021,LAA,1,162,77,85,4,N,
roberda07,2021,LAN,1,162,106,56,2,N,
mattido01,2021,MIA,1,150,63,87,4,N,
rowsoja99,2021,MIA,2,12,4,8,4,N,
counscr01,2021,MIL,1,162,95,67,1,N,
baldero01,2021,MIN,1,157,69,88,5,N,
eversbi99,2021,MIN,2,5,4,1,5,N,
booneaa01,2021,NYA,1,162,92,70,3,N,
rojaslu99,2021,NYN,1,160,76,84,3,N,
jaussda99,2021,NYN,2,2,1,1,3,N,
melvibo01,2021,OAK,1,162,86,76,3,N,
girarjo01,2021,PHI,1,162,82,80,2,N,
sheltde99,2021,PIT,1,162,61,101,5,N,
tinglja99,2021,SDN,1,162,79,83,3,N,
servasc01,2021,SEA,1,162,90,72,2,N,
kaplega01,2021,SFN,1,162,107,55,1,N,
shildmi99,2021,SLN,1,162,90,72,2,N,
cashke01,2021,TBA,1,162,100,62,1,N,
woodwch01,2021,TEX,1,162,60,102,5,N,
montoch01,2021,TOR,1,160,90,70,4,N,
schnejo99,2021,TOR,2,2,1,1,4,N,
martida01,2021,WAS,1,162,65,97,5,N,
lovulto01,2022,ARI,1,162,74,88,4,N,
snitkbr99,2022,ATL,1,162,101,61,2,N,
hydebr99,2022,BAL,1,162,83,79,4,N,
coraal01,2022,BOS,1,162,78,84,5,N,
larusto01,2022,CHA,1,162,81,81,2,N,
rossda01,2022,CHN,1,162,74,88,3,N,
bellda01,2022,CIN,1,162,62,100,5,N,
francte01,2022,CLE,1,162,92,70,1,N,
blackbu02,2022,COL,1,162,68,94,5,N,
hinchaj01,2022,DET,1,162,66,96,4,N,
bakerdu01,2022,HOU,1,162,106,56,1,N,
mathemi01,2022,KCA,1,162,65,97,5,N,
maddojo99,2022,LAA,1,56,27,29,3,N,
nevinph01,2022,LAA,2,106,46,60,3,N,
roberda07,2022,LAN,1,162,111,51,1,N,
mattido01,2022,MIA,1,162,69,93,4,N,
counscr01,2022,MIL,1,162,86,76,2,N,
baldero01,2022,MIN,1,162,78,84,3,N,
booneaa01,2022,NYA,1,162,99,63,1,N,
showabu99,2022,NYN,1,162,101,61,1,N,
kotsama01,2022,OAK,1,162,60,102,5,N,
girarjo01,2022,PHI,1,51,22,29,3,N,
thompro01,2022,PHI,2,111,65,46,3,N,
sheltde99,2022,PIT,1,162,62,100,4,N,
melvibo01,2022,SDN,1,162,89,73,2,N,
servasc01,2022,SEA,1,162,90,72,2,N,
kaplega01,2022,SFN,1,162,81,81,3,N,
marmool99,2022,SLN,1,162,93,69,1,N,
cashke01,2022,TBA,1,162,86,76,3,N,
woodwch01,2022,TEX,1,114,51,63,4,N,
beaslto99,2022,TEX,2,48,17,31,4,N,
montoch01,2022,TOR,1,88,46,42,2,N,
schnejo99,2022,TOR,2,74,46,28,2,N,
martida01,2022,WAS,1,162,55,107,5,N,
lovulto01,2023,ARI,1,162,84,78,2,N,
snitkbr99,2023,ATL,1,162,104,58,1,N,
hydebr99,2023,BAL,1,162,101,61,1,N,
coraal01,2023,BOS,1,162,78,84,5,N,
grifope99,2023,CHA,1,162,61,101,4,N,
rossda01,2023,CHN,1,162,83,79,2,N,
bellda01,2023,CIN,1,162,82,80,3,N,
francte01,2023,CLE,1,162,76,86,3,N,
blackbu02,2023,COL,1,162,59,103,5,N,
hinchaj01,2023,DET,1,162,78,84,2,N,
bakerdu01,2023,HOU,1,162,90,72,1,N,
quatrma99,2023,KCA,1,162,56,106,5,N,
nevinph01,2023,LAA,1,162,73,89,4,N,
roberda07,2023,LAN,1,162,100,62,1,N,
schumsk01,2023,MIA,1,162,84,78,3,N,
counscr01,2023,MIL,1,162,92,70,1,N,
baldero01,2023,MIN,1,162,87,75,1,N,
booneaa01,2023,NYA,1,162,82,80,4,N,
showabu99,2023,NYN,1,162,75,87,4,N,
kotsama01,2023,OAK,1,162,50,112,5,N,
thomsro99,2023,PHI,1,162,90,72,2,N,
sheltde99,2023,PIT,1,162,76,86,4,N,
melvibo01,2023,SDN,1,162,82,80,3,N,
servasc01,2023,SEA,1,162,88,74,3,N,
kaplega01,2023,SFN,1,159,78,82,4,N,
correka99,2023,SFN,2,3,1,2,4,N,
marmool99,2023,SLN,1,162,71,91,5,N,
cashke01,2023,TBA,1,162,99,63,2,N,
bochybr01,2023,TEX,1,162,90,72,2,N,
schnejo99,2023,TOR,1,162,89,73,3,N,
martida01,2023,WAS,1,162,71,91,5,N,
playerID,yearID,teamID,inseason,G,W,L,rank,,half
hanlone01,1892,BLN,3,56,17,39,12,,1
hanlone01,1892,BLN,3,77,26,46,10,,2
vanhage01,1892,BLN,1,11,1,10,12,,1
waltzjo99,1892,BLN,2,8,2,6,12,,1
wardjo01,1892,BRO,1,78,51,26,2,,1
wardjo01,1892,BRO,1,80,44,33,3,,2
seleefr99,1892,BSN,1,75,52,22,1,,1
seleefr99,1892,BSN,1,77,50,26,2,,2
ansonca01,1892,CHN,1,71,31,39,8,,1
ansonca01,1892,CHN,1,76,39,37,7,,2
comisch01,1892,CIN,1,77,44,31,4,,1
comisch01,1892,CIN,1,78,38,37,8,,2
tebeapa01,1892,CL4,1,74,40,33,5,,1
tebeapa01,1892,CL4,1,79,53,23,1,,2
chapmja01,1892,LS3,1,54,21,33,11,,1
pfefffr01,1892,LS3,2,23,9,14,11,,1
pfefffr01,1892,LS3,2,77,33,42,9,,2
powerpa99,1892,NY1,1,74,31,43,10,,1
powerpa99,1892,NY1,1,79,40,37,6,,2
wrighha01,1892,PHI,1,77,46,30,3,,1
wrighha01,1892,PHI,1,78,41,36,5,,2
